series_code,series_name,date,value,data_type,lag_time,release_schedule_eng,release_date
EITRADERETM00384,Retail Sales Index,2019-02-28,248.2000000,Index,2 Months,The last business day of the second month after the reference period,2019-04-30
EITRADERETM00384,Retail Sales Index,2019-03-31,284.1800000,Index,2 Months,The last business day of the second month after the reference period,2019-05-31
EITRADERETM00384,Retail Sales Index,2019-04-30,253.9500000,Index,2 Months,The last business day of the second month after the reference period,2019-06-28
EITRADERETM00384,Retail Sales Index,2019-05-31,271.6500000,Index,2 Months,The last business day of the second month after the reference period,2019-07-31
EITRADERETM00384,Retail Sales Index,2019-06-30,265.1500000,Index,2 Months,The last business day of the second month after the reference period,2019-08-30
EITRADERETM00384,Retail Sales Index,2019-07-31,258.6100000,Index,2 Months,The last business day of the second month after the reference period,2019-09-30
EITRADERETM00384,Retail Sales Index,2019-08-31,264.0100000,Index,2 Months,The last business day of the second month after the reference period,2019-10-31
EITRADERETM00384,Retail Sales Index,2019-09-30,253.8600000,Index,2 Months,The last business day of the second month after the reference period,2019-11-29
EITRADERETM00384,Retail Sales Index,2019-10-31,255.3000000,Index,2 Months,The last business day of the second month after the reference period,2019-12-30
EITRADERETM00384,Retail Sales Index,2019-11-30,254.3200000,Index,2 Months,The last business day of the second month after the reference period,2020-01-31
EITRADERETM00384,Retail Sales Index,2019-12-31,270.7800000,Index,2 Months,The last business day of the second month after the reference period,2020-02-28
EITRADERETM00391,Retail Sales Index Durable Goods,2011-01-31,147.7200000,Index,2 Months,The last business day of the second month after the reference period,2011-03-31
EITRADERETM00391,Retail Sales Index Durable Goods,2011-02-28,146.3500000,Index,2 Months,The last business day of the second month after the reference period,2011-04-29
EITRADERETM00391,Retail Sales Index Durable Goods,2011-03-31,169.9800000,Index,2 Months,The last business day of the second month after the reference period,2011-05-31
EITRADERETM00391,Retail Sales Index Durable Goods,2011-04-30,138.1300000,Index,2 Months,The last business day of the second month after the reference period,2011-06-30
EITRADERETM00391,Retail Sales Index Durable Goods,2011-05-31,153.9800000,Index,2 Months,The last business day of the second month after the reference period,2011-07-29
EITRADERETM00391,Retail Sales Index Durable Goods,2011-06-30,161.5400000,Index,2 Months,The last business day of the second month after the reference period,2011-08-31
EITRADERETM00391,Retail Sales Index Durable Goods,2011-07-31,157.3500000,Index,2 Months,The last business day of the second month after the reference period,2011-09-30
EITRADERETM00391,Retail Sales Index Durable Goods,2011-08-31,165.4200000,Index,2 Months,The last business day of the second month after the reference period,2011-10-31
EITRADERETM00391,Retail Sales Index Durable Goods,2011-09-30,166.5500000,Index,2 Months,The last business day of the second month after the reference period,2011-11-30
EITRADERETM00391,Retail Sales Index Durable Goods,2011-10-31,136.2400000,Index,2 Months,The last business day of the second month after the reference period,2011-12-30
EITRADERETM00391,Retail Sales Index Durable Goods,2011-11-30,139.2800000,Index,2 Months,The last business day of the second month after the reference period,2012-01-31
EITRADERETM00391,Retail Sales Index Durable Goods,2011-12-31,163.2700000,Index,2 Months,The last business day of the second month after the reference period,2012-02-29
EITRADERETM00391,Retail Sales Index Durable Goods,2012-01-31,155.6100000,Index,2 Months,The last business day of the second month after the reference period,2012-03-30
EITRADERETM00391,Retail Sales Index Durable Goods,2012-02-29,167.8200000,Index,2 Months,The last business day of the second month after the reference period,2012-04-30
EITRADERETM00391,Retail Sales Index Durable Goods,2012-03-31,183.0700000,Index,2 Months,The last business day of the second month after the reference period,2012-05-31
EITRADERETM00391,Retail Sales Index Durable Goods,2012-04-30,150.0500000,Index,2 Months,The last business day of the second month after the reference period,2012-06-29
EITRADERETM00391,Retail Sales Index Durable Goods,2012-05-31,178.2400000,Index,2 Months,The last business day of the second month after the reference period,2012-07-31
EITRADERETM00391,Retail Sales Index Durable Goods,2012-06-30,174.4600000,Index,2 Months,The last business day of the second month after the reference period,2012-08-31
EITRADERETM00391,Retail Sales Index Durable Goods,2012-07-31,175.4800000,Index,2 Months,The last business day of the second month after the reference period,2012-09-28
EITRADERETM00391,Retail Sales Index Durable Goods,2012-08-31,177.5500000,Index,2 Months,The last business day of the second month after the reference period,2012-10-31
EITRADERETM00391,Retail Sales Index Durable Goods,2012-09-30,172.5600000,Index,2 Months,The last business day of the second month after the reference period,2012-11-30
EITRADERETM00391,Retail Sales Index Durable Goods,2012-10-31,170.9300000,Index,2 Months,The last business day of the second month after the reference period,2012-12-28
EITRADERETM00391,Retail Sales Index Durable Goods,2012-11-30,170.5000000,Index,2 Months,The last business day of the second month after the reference period,2013-01-31
EITRADERETM00391,Retail Sales Index Durable Goods,2012-12-31,169.9500000,Index,2 Months,The last business day of the second month after the reference period,2013-02-28
EITRADERETM00391,Retail Sales Index Durable Goods,2013-01-31,170.4300000,Index,2 Months,The last business day of the second month after the reference period,2013-03-29
EITRADERETM00391,Retail Sales Index Durable Goods,2013-02-28,160.6500000,Index,2 Months,The last business day of the second month after the reference period,2013-04-30
EITRADERETM00391,Retail Sales Index Durable Goods,2013-03-31,183.2700000,Index,2 Months,The last business day of the second month after the reference period,2013-05-31
EITRADERETM00391,Retail Sales Index Durable Goods,2013-04-30,157.4200000,Index,2 Months,The last business day of the second month after the reference period,2013-06-28
EITRADERETM00391,Retail Sales Index Durable Goods,2013-05-31,174.8800000,Index,2 Months,The last business day of the second month after the reference period,2013-07-31
EITRADERETM00391,Retail Sales Index Durable Goods,2013-06-30,170.8200000,Index,2 Months,The last business day of the second month after the reference period,2013-08-30
EITRADERETM00391,Retail Sales Index Durable Goods,2013-07-31,171.8800000,Index,2 Months,The last business day of the second month after the reference period,2013-09-30
EITRADERETM00391,Retail Sales Index Durable Goods,2013-08-31,171.6200000,Index,2 Months,The last business day of the second month after the reference period,2013-10-31
EITRADERETM00391,Retail Sales Index Durable Goods,2013-09-30,171.3500000,Index,2 Months,The last business day of the second month after the reference period,2013-11-29
EITRADERETM00391,Retail Sales Index Durable Goods,2013-10-31,166.4300000,Index,2 Months,The last business day of the second month after the reference period,2013-12-30
EITRADERETM00391,Retail Sales Index Durable Goods,2013-11-30,165.5700000,Index,2 Months,The last business day of the second month after the reference period,2014-01-31
EITRADERETM00391,Retail Sales Index Durable Goods,2013-12-31,167.6200000,Index,2 Months,The last business day of the second month after the reference period,2014-02-28
EITRADERETM00391,Retail Sales Index Durable Goods,2014-01-31,161.8300000,Index,2 Months,The last business day of the second month after the reference period,2014-03-31
EITRADERETM00391,Retail Sales Index Durable Goods,2014-02-28,160.1600000,Index,2 Months,The last business day of the second month after the reference period,2014-04-30
EITRADERETM00391,Retail Sales Index Durable Goods,2014-03-31,173.5600000,Index,2 Months,The last business day of the second month after the reference period,2014-05-30
EITRADERETM00391,Retail Sales Index Durable Goods,2014-04-30,150.5100000,Index,2 Months,The last business day of the second month after the reference period,2014-06-30
EITRADERETM00391,Retail Sales Index Durable Goods,2014-05-31,171.1600000,Index,2 Months,The last business day of the second month after the reference period,2014-07-31
EITRADERETM00391,Retail Sales Index Durable Goods,2014-06-30,167.4600000,Index,2 Months,The last business day of the second month after the reference period,2014-08-29
EITRADERETM00391,Retail Sales Index Durable Goods,2014-07-31,171.3500000,Index,2 Months,The last business day of the second month after the reference period,2014-09-30
EITRADERETM00391,Retail Sales Index Durable Goods,2014-08-31,163.6600000,Index,2 Months,The last business day of the second month after the reference period,2014-10-31
EITRADERETM00391,Retail Sales Index Durable Goods,2014-09-30,171.4300000,Index,2 Months,The last business day of the second month after the reference period,2014-11-28
EITRADERETM00391,Retail Sales Index Durable Goods,2014-10-31,167.9100000,Index,2 Months,The last business day of the second month after the reference period,2014-12-30
EITRADERETM00391,Retail Sales Index Durable Goods,2014-11-30,164.4100000,Index,2 Months,The last business day of the second month after the reference period,2015-01-30
EITRADERETM00391,Retail Sales Index Durable Goods,2014-12-31,175.2300000,Index,2 Months,The last business day of the second month after the reference period,2015-02-27
EITRADERETM00391,Retail Sales Index Durable Goods,2015-01-31,161.9500000,Index,2 Months,The last business day of the second month after the reference period,2015-03-31
EITRADERETM00391,Retail Sales Index Durable Goods,2015-02-28,159.8900000,Index,2 Months,The last business day of the second month after the reference period,2015-04-30
EITRADERETM00391,Retail Sales Index Durable Goods,2015-03-31,185.6900000,Index,2 Months,The last business day of the second month after the reference period,2015-05-29
EITRADERETM00391,Retail Sales Index Durable Goods,2015-04-30,150.7000000,Index,2 Months,The last business day of the second month after the reference period,2015-06-30
EITRADERETM00391,Retail Sales Index Durable Goods,2015-05-31,171.5200000,Index,2 Months,The last business day of the second month after the reference period,2015-07-31
EITRADERETM00391,Retail Sales Index Durable Goods,2015-06-30,171.4400000,Index,2 Months,The last business day of the second month after the reference period,2015-08-31
EITRADERETM00391,Retail Sales Index Durable Goods,2015-07-31,165.6200000,Index,2 Months,The last business day of the second month after the reference period,2015-09-30
EITRADERETM00391,Retail Sales Index Durable Goods,2015-08-31,162.8400000,Index,2 Months,The last business day of the second month after the reference period,2015-10-30
EITRADERETM00391,Retail Sales Index Durable Goods,2015-09-30,171.8200000,Index,2 Months,The last business day of the second month after the reference period,2015-11-30
EITRADERETM00391,Retail Sales Index Durable Goods,2015-10-31,161.9200000,Index,2 Months,The last business day of the second month after the reference period,2015-12-30
EITRADERETM00391,Retail Sales Index Durable Goods,2015-11-30,164.2700000,Index,2 Months,The last business day of the second month after the reference period,2016-01-29
EITRADERETM00391,Retail Sales Index Durable Goods,2015-12-31,175.0100000,Index,2 Months,The last business day of the second month after the reference period,2016-02-29
EITRADERETM00391,Retail Sales Index Durable Goods,2016-01-31,162.5800000,Index,2 Months,The last business day of the second month after the reference period,2016-03-31
